 PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SPED   THTA   THTE   THTV
    hPa      m      C      C      %   g/kg    deg    m/s      K      K      K 
-----------------------------------------------------------------------------
   17.3  27100  -57.9  -87.2      1   0.01    284   12.3  686.0  686.1  686.0
   17.3  27108  -58.0  -87.3      1   0.01    284   12.1  685.8  685.9  685.8
   17.3  27120  -58.1  -87.3      1   0.01    285   12.0  685.5  685.7  685.5
   17.2  27139  -58.1  -87.3      1   0.01    285   11.8  686.5  686.6  686.5
   17.2  27150  -58.2  -87.3      1   0.01    285   11.7  686.3  686.4  686.3
   17.2  27163  -58.3  -87.3      1   0.01    284   11.6  686.0  686.1  686.0
   17.1  27177  -58.4  -87.4      1   0.01    284   11.5  686.8  686.9  686.8
   17.1  27196  -58.5  -87.5      1   0.01    283   11.4  686.5  686.6  686.5
   17.0  27202  -58.5  -87.5      1   0.01    282   11.4  687.4  687.5  687.4
   17.0  27214  -58.5  -87.5      1   0.01    280   11.3  687.6  687.7  687.6
   17.0  27234  -58.3  -87.4      1   0.01    279   11.3  688.1  688.2  688.1
   16.9  27239  -58.3  -87.4      1   0.01    277   11.3  689.4  689.6  689.4
   16.9  27259  -58.3  -87.4      1   0.01    275   11.3  689.4  689.5  689.4
   16.9  27271  -58.3  -87.5      1   0.01    274   11.3  689.2  689.4  689.2
   16.8  27287  -58.3  -87.6      1   0.01    272   11.4  690.4  690.5  690.4
   16.8  27295  -58.3  -87.6      1   0.01    270   11.4  690.5  690.7  690.5
   16.8  27313  -58.2  -87.6      1   0.01    269   11.5  690.8  690.9  690.8
   16.7  27326  -58.2  -87.6      1   0.01    268   11.6  692.1  692.2  692.1
   16.7  27336  -58.1  -87.6      1   0.01    267   11.8  692.3  692.4  692.3
   16.6  27352  -58.1  -87.7      1   0.01    266   11.9  693.7  693.8  693.7
   16.6  27367  -57.9  -87.6      1   0.01    265   12.1  694.0  694.2  694.0
   16.6  27377  -57.9  -87.6      1   0.01    265   12.4  694.3  694.4  694.3
   16.5  27393  -57.8  -87.6      1   0.01    265   12.6  695.8  695.9  695.8
   16.5  27412  -57.5  -87.5      1   0.01    264   12.9  696.6  696.7  696.6
   16.5  27417  -57.4  -87.4      1   0.01    264   13.3  697.1  697.2  697.1
   16.4  27432  -57.4  -87.5      1   0.01    264   13.6  698.3  698.4  698.3
   16.4  27450  -57.4  -87.5      1   0.01    264   14.0  698.3  698.4  698.3
   16.4  27459  -57.4  -87.6      1   0.01    264   14.3  698.1  698.2  698.1
   16.3  27468  -57.4  -87.6      1   0.01    264   14.7  699.3  699.4  699.3
   16.3  27480  -57.4  -87.6      1   0.01    264   15.0  699.5  699.6  699.5
   16.3  27489  -57.2  -87.6      1   0.01    265   15.3  700.0  700.1  700.0
   16.3  27504  -57.1  -87.6      1   0.01    265   15.6  700.3  700.4  700.3
   16.2  27514  -57.1  -87.6      1   0.01    265   15.8  701.5  701.6  701.5
   16.2  27525  -57.1  -87.6      1   0.01    265   15.9  701.7  701.9  701.8
   16.2  27537  -57.0  -87.6      1   0.01    266   16.0  702.1  702.2  702.1
   16.1  27552  -56.7  -87.5      1   0.01    266   16.0  704.1  704.2  704.1
   16.1  27570  -56.4  -87.3      1   0.01    267   16.0  705.0  705.2  705.0
   16.1  27575  -56.1  -87.2      1   0.01    267   15.9  706.1  706.2  706.1
   16.0  27588  -55.8  -87.0      1   0.01    268   15.8  708.3  708.4  708.3
   16.0  27604  -55.8  -87.1      1   0.01    268   15.7  708.3  708.4  708.3
   16.0  27616  -55.8  -87.1      1   0.01    269   15.6  708.3  708.4  708.3
   15.9  27625  -55.7  -87.0      1   0.01    270   15.4  709.9  710.1  709.9
   15.9  27650  -55.6  -87.0      1   0.01    270   15.3  710.2  710.4  710.2
   15.9  27657  -55.5  -86.8      1   0.01    271   15.2  710.7  710.8  710.7
   15.8  27673  -55.2  -86.6      1   0.01    273   15.1  712.7  712.9  712.7
   15.8  27685  -55.1  -86.5      1   0.01    274   15.0  713.1  713.3  713.1
   15.8  27694  -55.2  -86.5      1   0.01    275   15.0  712.9  713.1  712.9
   15.7  27708  -55.3  -86.5      1   0.01    276   15.0  713.9  714.1  713.9
   15.7  27721  -55.4  -86.4      1   0.01    278   15.0  713.6  713.8  713.6
   15.7  27736  -55.5  -86.4      1   0.01    279   15.1  713.3  713.4  713.3
   15.6  27749  -55.5  -86.4      1   0.01    281   15.2  714.4  714.6  714.4
   15.6  27760  -55.6  -86.3      1   0.01    282   15.3  714.2  714.4  714.2
   15.6  27767  -55.7  -86.3      1   0.01    283   15.5  713.9  714.0  713.9
   15.6  27786  -55.8  -86.4      1   0.01    285   15.6  713.4  713.6  713.4
   15.5  27800  -55.9  -86.3      1   0.01    286   15.7  714.5  714.6  714.5
   15.5  27808  -56.0  -86.3      1   0.01    286   15.7  714.2  714.4  714.3
   15.5  27826  -56.1  -86.4      1   0.01    287   15.8  714.0  714.1  714.0
   15.4  27835  -56.1  -86.4      1   0.01    287   15.8  715.2  715.4  715.2
   15.4  27847  -56.1  -86.3      1   0.02    287   15.7  715.2  715.4  715.2
   15.4  27865  -56.0  -86.3      1   0.02    287   15.6  715.4  715.5  715.4
   15.3  27880  -55.9  -86.2      1   0.02    286   15.5  717.0  717.2  717.0
   15.3  27886  -55.9  -86.2      1   0.02    285   15.3  717.1  717.3  717.1
   15.3  27902  -55.8  -86.1      1   0.02    284   15.2  717.5  717.6  717.5
   15.2  27913  -55.8  -86.2      1   0.02    283   15.0  718.7  718.9  718.7
   15.2  27924  -55.9  -86.2      1   0.02    281   14.8  718.6  718.8  718.6
   15.2  27934  -55.8  -86.2      1   0.02    279   14.7  718.7  718.8  718.7
   15.1  27955  -55.8  -86.2      1   0.02    278   14.6  720.2  720.4  720.2
   15.1  27964  -55.8  -86.2      1   0.02    275   14.5  720.1  720.2  720.1
   15.1  27973  -55.9  -86.3      1   0.02    273   14.5  719.7  719.9  719.7
   15.1  27981  -56.0  -86.3      1   0.02    271   14.5  719.4  719.5  719.4
   15.0  27994  -56.1  -86.4      1   0.02    269   14.6  720.6  720.8  720.6
   15.0  28015  -56.0  -86.3      1   0.02    267   14.7  720.9  721.1  720.9
   15.0  28020  -55.9  -86.2      1   0.02    266   14.8  721.2  721.4  721.2
   15.0  28031  -55.9  -86.2      1   0.02    264   15.0  721.1  721.3  721.1
   14.9  28053  -56.0  -86.3      1   0.02    262   15.1  722.3  722.5  722.3
   14.9  28063  -56.0  -86.3      1   0.02    261   15.3  722.3  722.5  722.3
   14.9  28076  -56.0  -86.3      1   0.02    260   15.4  722.1  722.3  722.2
   14.8  28079  -56.1  -86.4      1   0.02    259   15.6  723.3  723.4  723.3
   14.8  28101  -56.2  -86.4      1   0.02    258   15.6  723.1  723.2  723.1
   14.8  28100  -56.2  -86.5      1   0.02    257   15.7  722.9  723.0  722.9
   14.7  28127  -56.3  -86.5      1   0.02    256   15.7  724.2  724.3  724.2
   14.7  28140  -56.2  -86.5      1   0.02    256   15.7  724.3  724.5  724.3
   14.7  28155  -56.2  -86.6      1   0.02    255   15.6  724.3  724.5  724.3
   14.6  28162  -56.2  -86.6      1   0.02    255   15.5  725.7  725.9  725.7
   14.6  28173  -56.2  -86.6      1   0.02    255   15.4  725.9  726.1  725.9
   14.6  28195  -55.9  -86.5      1   0.02    254   15.3  726.7  726.8  726.7
   14.6  28204  -55.9  -86.5      1   0.02    254   15.2  726.9  727.1  726.9
   14.5  28218  -55.7  -86.5      1   0.02    254   15.0  728.8  728.9  728.8
   14.5  28235  -55.5  -86.4      1   0.02    254   14.9  729.4  729.6  729.4
   14.5  28249  -55.4  -86.3      1   0.02    254   14.8  729.8  729.9  729.8
   14.4  28260  -55.3  -86.3      1   0.02    254   14.7  731.6  731.8  731.6
   14.4  28273  -55.2  -86.2      1   0.02    254   14.7  732.0  732.2  732.0
   14.4  28288  -55.2  -86.2      1   0.02    253   14.7  732.0  732.2  732.0
   14.3  28301  -55.3  -86.3      1   0.02    253   14.7  733.2  733.4  733.2
   14.3  28318  -55.3  -86.3      1   0.02    253   14.8  733.1  733.3  733.1
   14.3  28323  -55.3  -86.3      1   0.02    253   14.8  733.2  733.4  733.2
   14.3  28342  -55.2  -86.2      1   0.02    252   15.0  733.5  733.7  733.5
   14.2  28348  -55.2  -86.2      1   0.02    252   15.1  734.9  735.1  734.9
   14.2  28368  -55.3  -86.2      1   0.02    252   15.2  734.6  734.8  734.6
   14.2  28382  -55.3  -86.2      1   0.02    252   15.3  734.5  734.7  734.5
   14.1  28395  -55.4  -86.2      1   0.02    252   15.4  735.7  735.9  735.7
   14.1  28408  -55.5  -86.2      1   0.02    252   15.5  735.4  735.6  735.4
   14.1  28422  -55.6  -86.2      1   0.02    252   15.5  735.2  735.4  735.3
   14.0  28436  -55.6  -86.2      1   0.02    252   15.5  736.6  736.8  736.6
   14.0  28453  -55.6  -86.2      1   0.02    252   15.5  736.5  736.7  736.5
   14.0  28464  -55.6  -86.2      1   0.02    252   15.5  736.6  736.8  736.6
   14.0  28471  -55.5  -86.1      1   0.02    252   15.4  736.9  737.1  737.0
   13.9  28489  -55.3  -86.0      1   0.02    252   15.4  739.0  739.2  739.0
   13.9  28499  -55.2  -85.9      1   0.02    252   15.4  739.4  739.6  739.4
   13.9  28507  -55.3  -85.9      1   0.02    252   15.4  739.1  739.3  739.1
   13.8  28519  -55.4  -86.0      1   0.02    252   15.4  740.4  740.6  740.4
   13.8  28540  -55.4  -86.0      1   0.02    252   15.4  740.3  740.5  740.3
   13.8  28551  -55.5  -86.0      1   0.02    251   15.4  740.1  740.3  740.1
   13.8  28566  -55.5  -86.0      1   0.02    251   15.5  740.0  740.2  740.0
   13.7  28579  -55.5  -85.9      1   0.02    251   15.5  741.6  741.8  741.6
   13.7  28594  -55.5  -85.9      1   0.02    251   15.6  741.5  741.7  741.5
   13.7  28603  -55.6  -85.9      1   0.02    251   15.7  741.3  741.5  741.3
   13.6  28615  -55.6  -85.9      1   0.02    251   15.8  742.6  742.8  742.6
   13.6  28639  -55.7  -86.0      1   0.02    251   15.8  742.2  742.4  742.2
   13.6  28655  -55.8  -86.0      1   0.02    252   15.9  741.9  742.1  741.9
   13.5  28668  -56.0  -86.0      1   0.02    252   15.9  743.1  743.3  743.1
   13.5  28679  -56.1  -86.1      1   0.02    252   16.0  742.7  742.9  742.7
   13.5  28690  -56.2  -86.1      1   0.02    252   16.0  742.3  742.5  742.3
   13.5  28704  -56.2  -86.1      1   0.02    253   16.0  742.1  742.3  742.2
   13.4  28715  -56.3  -86.1      1   0.02    253   15.9  743.6  743.8  743.6
   13.4  28730  -56.3  -86.1      1   0.02    253   15.9  743.3  743.5  743.3
   13.4  28740  -56.4  -86.2      1   0.02    254   15.9  743.0  743.2  743.0
   13.3  28759  -56.5  -86.2      1   0.02    254   15.9  744.3  744.5  744.3
   13.3  28774  -56.6  -86.3      1   0.02    254   15.9  744.2  744.3  744.2
   13.3  28779  -56.5  -86.3      1   0.02    255   15.8  744.2  744.4  744.2
   13.3  28800  -56.5  -86.3      1   0.02    255   15.8  744.3  744.5  744.3
   13.2  28808  -56.6  -86.3      1   0.02    256   15.8  745.8  746.0  745.8
   13.2  28828  -56.6  -86.4      1   0.02    256   15.8  745.7  745.9  745.7
   13.2  28836  -56.6  -86.4      1   0.02    257   15.7  745.7  745.9  745.7
   13.2  28852  -56.6  -86.4      1   0.02    257   15.7  745.7  745.9  745.7
   13.1  28864  -56.6  -86.4      1   0.02    257   15.6  747.3  747.5  747.4
   13.1  28877  -56.5  -86.4      1   0.02    258   15.5  747.6  747.8  747.6
   13.1  28901  -56.4  -86.4      1   0.02    258   15.4  747.9  748.1  747.9
   13.0  28908  -56.4  -86.4      1   0.02    258   15.3  749.4  749.6  749.4
   13.0  28924  -56.5  -86.5      1   0.02    258   15.1  749.2  749.4  749.2
   13.0  28934  -56.6  -86.5      1   0.02    258   15.0  749.0  749.2  749.0
   13.0  28945  -56.6  -86.5      1   0.02    257   14.8  749.1  749.2  749.1
   12.9  28965  -56.5  -86.5      1   0.02    257   14.6  751.0  751.2  751.0
   12.9  28979  -56.4  -86.4      1   0.02    256   14.4  751.4  751.6  751.4
   12.9  28987  -56.4  -86.4      1   0.02    255   14.2  751.3  751.5  751.3
   12.8  29003  -56.4  -86.4      1   0.02    254   14.0  752.8  753.0  752.8
   12.8  29026  -56.5  -86.5      1   0.02    253   13.9  752.6  752.8  752.6
   12.8  29029  -56.6  -86.5      1   0.02    251   13.7  752.2  752.4  752.2
   12.8  29045  -56.6  -86.5      1   0.02    250   13.6  752.1  752.3  752.1
   12.7  29065  -56.7  -86.5      1   0.02    248   13.5  753.6  753.8  753.7
   12.7  29066  -56.8  -86.6      1   0.02    247   13.5  753.3  753.5  753.3
   12.7  29086  -56.8  -86.6      1   0.02    245   13.4  753.1  753.3  753.1
   12.6  29100  -56.9  -86.7      1   0.02    244   13.4  754.5  754.7  754.6
   12.6  29108  -57.0  -86.7      1   0.02    242   13.3  754.3  754.5  754.3
   12.6  29125  -57.0  -86.8      1   0.02    241   13.3  754.1  754.3  754.1
   12.6  29137  -57.0  -86.8      1   0.02    240   13.3  754.2  754.4  754.2
   12.5  29155  -57.0  -86.7      1   0.02    239   13.3  756.1  756.3  756.1
   12.5  29170  -56.9  -86.7      1   0.02    238   13.3  756.2  756.4  756.2
   12.5  29184  -56.9  -86.7      1   0.02    237   13.3  756.3  756.5  756.3
   12.5  29195  -56.9  -86.7      1   0.02    236   13.3  756.4  756.6  756.4
   12.4  29210  -56.8  -86.7      1   0.02    236   13.3  758.3  758.5  758.3
   12.4  29227  -56.7  -86.6      1   0.02    235   13.4  758.6  758.8  758.6
   12.4  29238  -56.7  -86.6      1   0.02    235   13.4  758.7  758.9  758.7
   12.3  29248  -56.7  -86.7      1   0.02    234   13.5  760.3  760.5  760.3
   12.3  29270  -56.8  -86.7      1   0.02    234   13.6  760.3  760.5  760.3
   12.3  29285  -56.7  -86.7      1   0.02    234   13.7  760.4  760.6  760.4
   12.3  29295  -56.7  -86.7      1   0.02    234   13.9  760.3  760.5  760.3
   12.2  29309  -56.8  -86.8      1   0.02    235   14.1  761.9  762.1  761.9
   12.2  29326  -56.9  -86.8      1   0.02    235   14.2  761.7  761.9  761.7
   12.2  29337  -56.9  -86.8      1   0.02    235   14.4  761.6  761.8  761.6
   12.2  29354  -56.8  -86.8      1   0.02    236   14.6  761.8  762.0  761.8
   12.1  29367  -56.8  -86.8      1   0.02    237   14.8  763.7  763.9  763.7
   12.1  29384  -56.8  -86.8      1   0.02    238   15.0  763.8  764.0  763.8
   12.1  29400  -56.8  -86.8      1   0.02    238   15.2  763.8  764.0  763.8
   12.0  29401  -56.8  -86.8      1   0.02    239   15.3  765.6  765.8  765.6
   12.0  29417  -56.8  -86.8      1   0.02    240   15.5  765.6  765.8  765.6
   12.0  29429  -56.8  -86.8      1   0.02    240   15.6  765.5  765.7  765.5
   12.0  29448  -56.8  -86.9      1   0.02    241   15.7  765.5  765.7  765.5
   11.9  29471  -56.8  -86.9      1   0.02    242   15.8  767.2  767.4  767.2
   11.9  29473  -56.8  -86.9      1   0.02    242   15.9  767.3  767.5  767.3
   11.9  29488  -56.6  -86.8      1   0.02    242   16.0  768.0  768.2  768.0
   11.9  29502  -56.5  -86.7      1   0.02    243   16.0  768.4  768.6  768.4
   11.8  29514  -56.4  -86.7      1   0.02    243   16.1  770.6  770.8  770.6
   11.8  29527  -56.3  -86.6      1   0.02    243   16.2  771.0  771.2  771.0
   11.8  29538  -56.3  -86.6      1   0.02    243   16.2  771.0  771.2  771.0
   11.8  29563  -56.3  -86.7      1   0.02    243   16.3  771.0  771.2  771.0
   11.7  29564  -56.3  -86.7      1   0.02    243   16.4  772.8  773.0  772.8
   11.7  29583  -56.3  -86.7      1   0.02    242   16.5  772.7  772.9  772.7
   11.7  29597  -56.3  -86.7      1   0.02    242   16.5  772.8  773.0  772.8
   11.7  29610  -56.3  -86.7      1   0.02    242   16.6  772.7  772.9  772.7
   11.6  29619  -56.4  -86.8      1   0.02    242   16.8  774.4  774.7  774.5
   11.6  29637  -56.4  -86.8      1   0.02    242   16.9  774.3  774.5  774.3
   11.6  29650  -56.4  -86.8      1   0.02    241   17.0  774.5  774.7  774.5
   11.6  29664  -56.3  -86.7      1   0.02    241   17.2  774.9  775.1  774.9
   11.5  29675  -56.2  -86.7      1   0.02    241   17.4  777.2  777.4  777.2
   11.5  29683  -56.1  -86.6      1   0.02    241   17.7  777.5  777.7  777.5
   11.5  29706  -56.0  -86.6      1   0.02    241   17.9  777.7  777.9  777.7
   11.5  29713  -56.0  -86.6      1   0.02    241   18.2  777.9  778.1  777.9
   11.4  29729  -55.9  -86.6      1   0.02    242   18.6  780.0  780.3  780.0
   11.4  29742  -55.8  -86.5      1   0.02    242   18.9  780.4  780.7  780.4
   11.4  29755  -55.8  -86.5      1   0.02    242   19.3  780.4  780.7  780.4
   11.4  29772  -55.9  -86.6      1   0.02    242   19.8  780.2  780.4  780.2
   11.3  29786  -56.0  -86.7      1   0.02    243   20.2  781.7  781.9  781.7
   11.3  29799  -56.1  -86.8      1   0.02    243   20.7  781.4  781.6  781.4
   11.3  29814  -56.1  -86.9      1   0.02    243   21.1  781.3  781.6  781.4
   11.3  29822  -56.0  -86.8      1   0.02    244   21.5  781.7  782.0  781.8
   11.3  29843  -55.8  -86.8      1   0.02    244   21.9  782.5  782.7  782.5
   11.2  29850  -55.6  -86.7      1   0.02    245   22.3  785.0  785.2  785.0
   11.2  29865  -55.6  -86.8      1   0.02    245   22.5  785.1  785.4  785.1
   11.2  29874  -55.5  -86.8      1   0.02    246   22.8  785.5  785.7  785.5
   11.2  29891  -55.4  -86.8      1   0.02    246   22.9  786.0  786.2  786.0
   11.1  29912  -55.2  -86.8      1   0.02    247   23.0  788.5  788.7  788.5
   11.1  29922  -55.1  -86.8      1   0.02    247   23.0  789.0  789.2  789.0
   11.1  29941  -54.8  -86.7      1   0.02    248   23.0  789.9  790.1  789.9
   11.1  29954  -54.6  -86.7      1   0.02    248   22.8  790.6  790.8  790.6
   11.0  29963  -54.5  -86.7      1   0.02    249   22.6  793.0  793.2  793.0
   11.0  29976  -54.2  -86.5      1   0.02    249   22.4  794.2  794.4  794.2
   11.0  29989  -53.6  -86.2      1   0.02    250   22.1  796.3  796.5  796.3
   11.0  30001  -53.3  -86.0      1   0.02    250   21.8  797.5  797.7  797.5
   11.0  30017  -53.2  -85.9      1   0.02    251   21.5  797.9  798.2  797.9
   10.9  30022  -53.2  -85.9      1   0.02    252   21.1  800.0  800.3  800.0
   10.9  30044  -53.2  -85.9      1   0.02    253   20.7  800.0  800.3  800.0
   10.9  30055  -53.2  -85.9      1   0.02    253   20.3  799.9  800.2  799.9
   10.9  30061  -53.3  -85.8      1   0.02    254   20.0  799.7  800.0  799.7
   10.8  30086  -53.3  -85.8      1   0.02    255   19.6  801.7  801.9  801.7
   10.8  30093  -53.4  -85.8      1   0.02    256   19.2  801.5  801.8  801.5
   10.8  30098  -53.4  -85.7      1   0.02    257   18.9  801.3  801.6  801.3
   10.8  30118  -53.4  -85.7      1   0.02    258   18.5  801.2  801.5  801.2
   10.8  30130  -53.4  -85.6      1   0.02    258   18.2  801.3  801.6  801.3
   10.7  30147  -53.3  -85.5      1   0.03    259   17.8  803.7  804.0  803.7
   10.7  30153  -53.3  -85.4      1   0.03    260   17.5  803.9  804.2  803.9
   10.7  30173  -53.1  -85.2      1   0.03    260   17.1  804.4  804.8  804.5
   10.7  30190  -53.0  -85.1      1   0.03    261   16.8  804.7  805.1  804.7
   10.6  30203  -53.1  -85.1      1   0.03    261   16.6  806.7  807.0  806.7
   10.6  30216  -53.2  -85.1      1   0.03    261   16.4  806.4  806.7  806.4
   10.6  30227  -53.2  -85.1      1   0.03    262   16.2  806.2  806.5  806.2
   10.6  30242  -53.3  -85.2      1   0.03    262   16.1  805.9  806.2  805.9
   10.6  30245  -53.4  -85.2      1   0.03    262   16.0  805.8  806.1  805.8
   10.5  30263  -53.4  -85.2      1   0.03    263   16.1  807.9  808.2  807.9
   10.5  30276  -53.4  -85.2      1   0.03    263   16.2  807.9  808.2  807.9
   10.5  30293  -53.4  -85.2      1   0.03    263   16.4  807.9  808.2  807.9
   10.5  30308  -53.3  -85.2      1   0.03    264   16.6  808.1  808.4  808.1
   10.4  30320  -53.2  -85.2      1   0.03    264   16.8  810.6  810.9  810.6
   10.4  30338  -53.2  -85.3      1   0.03    264   17.1  810.6  810.9  810.6
   10.4  30340  -53.2  -85.4      1   0.03    264   17.4  810.7  811.0  810.7
   10.4  30359  -53.0  -85.3      1   0.03    264   17.7  811.3  811.7  811.4
